,complexTypeName,complexType,complexName,complexNo,totalHouseHoldCount,totalDongCount,useApproveYmd,minArea,maxArea,minPrice,maxPrice,minLeasePrice,maxLeasePrice,leasePerDealRate,isaleDealRestrictionCode,rebuildMembershipTransYn,livingResidenceYn,latitude,longitude
0,아파트,A01,대치2단지,483,1758,11,19921014,46.73,67.75,98000,160000,30000,48000,0.0,N,N,N,37.494658,127.075486
0,아파트,A01,더샵그린,14947,19,1,19960923,214.21,258.84,0,0,0,0,0.0,N,N,N,37.4733,127.052369
0,아파트,A01,더샵트리에,881,232,2,202112,132.23,135.57,226000,280000,118000,133000,0.0,N,N,N,37.484809,127.057097
0,아파트,A01,디에이치아너힐즈,113151,1320,23,20190829,67.54,202.81,170000,600000,94000,265000,0.0,N,N,N,37.484658,127.067248
0,아파트,A01,디에이치퍼스티어아이파크,134062,6702,74,202311,50.73,230.69,129000,850000,44700,660000,0.0,N,N,N,37.479956,127.058861
0,아파트,A01,라온(도시형),163642,10,1,20150916,47.76,57.18,0,0,0,0,0.0,N,N,N,37.47253,127.050983
0,아파트,A01,래미안블레스티지,112228,1957,23,20190226,67.77,249.51,164000,450000,76000,220000,0.0,N,N,N,37.481058,127.064178
0,아파트,A01,런던빌개포,146839,15,1,20211123,28.6,40.61,0,0,0,0,0.0,N,N,N,37.474952,127.047937
0,아파트,A01,렉스힐(주상복합),104598,8,1,20111116,55.19,55.19,120000,120000,39000,39000,0.0,N,N,N,37.483005,127.062547
0,아파트,A01,리더스,102805,10,1,20021226,92.57,94.36,0,0,0,0,0.0,N,N,N,37.474466,127.054806
0,아파트,A01,새롬,11078,41,3,20000701,48.87,82.85,95000,120000,48000,60000,0.0,N,N,N,37.47326,127.052901
0,아파트,A01,쌍용개포(주상복합),16228,16,1,19950331,162.94,162.94,0,0,0,0,0.0,N,N,N,37.481127,127.053085
0,아파트,A01,에버그린(주상복합),124917,9,1,20030312,74.08,106.04,145000,145000,48000,60000,0.0,N,N,N,37.482932,127.061271
0,아파트,A01,예가풍경채(도시형),152528,14,1,20190213,32.35,63.79,0,0,0,0,0.0,N,N,N,37.477122,127.049481
0,아파트,A01,우성3차,667,405,5,19841231,110.6,182.45,245000,350000,70000,130000,0.0,N,N,N,37.483998,127.056011
0,아파트,A01,우성6차,770,270,8,19871121,61.32,86.52,180000,250000,26000,55000,0.0,N,N,N,37.476763,127.05721
0,아파트,A01,우성8차,818,261,3,19870921,98.87,109.35,200000,240000,65000,80000,0.0,N,N,N,37.488147,127.062246
0,아파트,A01,우찬현대(101),102377,15,1,20060626,65.21,156.31,0,0,0,0,0.0,N,N,N,37.479471,127.048752
0,아파트,A01,우찬현대(102),102378,10,1,20060626,71.89,152.26,0,0,0,0,0.0,N,N,N,37.479518,127.04908
0,아파트,A01,우찬현대(103),102379,10,1,20060626,71.89,152.26,160000,160000,0,0,0.0,N,N,N,37.479506,127.048628
0,아파트,A01,포이벨리,110128,10,1,20011231,98.3,98.3,93000,93000,0,0,0.0,N,N,N,37.47462,127.055156
0,아파트,A01,한림,113016,12,1,20020311,82.57,82.57,90000,100000,0,0,0.0,N,N,N,37.473981,127.054096
0,아파트,A01,현대1차,1317,416,6,19840420,102.73,193.8,240000,370000,70000,130000,0.0,N,N,N,37.482427,127.05447
0,아파트,A01,현대2차,1321,558,13,19860131,105.78,195.17,250000,580000,75000,130000,0.0,N,N,N,37.482796,127.051051
0,아파트,A01,현대3차,1327,198,5,19860331,105.86,198.26,235000,400000,100000,160000,0.0,N,N,N,37.488014,127.061354
0,아파트,A01,현대빌라트,16229,14,1,19971224,174.05,194.46,190000,190000,110000,110000,0.0,N,N,N,37.474059,127.053694
0,아파트,A01,N168(도시형),140453,132,1,20210305,26.32,43.09,0,0,0,0,0.0,N,N,N,37.513061,127.029552
0,아파트,A01,강남파라곤(주상복합),17533,58,1,20070130,100.88,203.87,170000,210000,90000,90000,0.0,N,N,N,37.516614,127.040137
0,아파트,A01,거평프리젠,8431,113,1,19960903,41.83,82.93,33500,58000,28000,35000,0.0,N,N,N,37.506376,127.027679
0,아파트,A01,경남논현,1332,60,1,19960909,79.97,153.41,130000,155000,77000,77000,0.0,N,N,N,37.51065,127.038175
0,아파트,A01,골든캐슬,105408,7,1,20090824,131.35,154.9,0,0,0,0,0.0,N,N,N,37.519667,127.03883
0,아파트,A01,그랑디오스,26196,15,1,20040917,100.59,163.69,0,0,0,0,0.0,N,N,N,37.511248,127.042796
0,아파트,A01,기린힐스(도시형),136172,249,1,20201030,26.2,33.34,0,0,0,0,0.0,N,N,N,37.512999,127.030891
0,아파트,A01,꿈꾸지오(도시형),144406,28,2,20190306,26.28,38.37,0,0,0,0,0.0,N,N,N,37.511581,127.041822
0,아파트,A01,논현e-편한세상,14671,63,1,20050720,109.11,166.4,130000,230000,0,0,0.0,N,N,N,37.506748,127.029156
0,아파트,A01,논현대우멤버스카운티,104277,19,1,20041201,150.45,153.85,0,0,0,0,0.0,N,N,N,37.516721,127.027782
0,아파트,A01,논현더라움,138264,16,1,20190320,31.77,34.34,55000,55000,0,0,0.0,N,N,N,37.515216,127.041199
0,아파트,A01,논현동부센트레빌,8936,160,4,20031224,106.82,136.29,180000,255000,78000,140000,0.0,N,N,N,37.51035,127.037717
0,아파트,A01,논현동양파라곤,8971,203,4,20040602,173.4,301.42,400000,650000,270000,270000,0.0,N,N,N,37.514851,127.038281
0,아파트,A01,논현두산위브1단지,9765,130,2,20040630,107.71,140.87,173000,200000,0,0,0.0,N,N,N,37.513536,127.038366
0,아파트,A01,논현두산위브2단지,101321,136,2,20040630,87.65,135.37,155000,200000,85000,130000,0.0,N,N,N,37.51257,127.038141
0,아파트,A01,논현라폴리움,106971,18,1,20120831,491.26,540.18,550000,550000,400000,400000,0.0,N,N,N,37.514108,127.038845
0,아파트,A01,논현멤버스카운티,108089,11,1,20031017,120.27,124.88,200000,200000,0,0,0.0,N,N,N,37.514187,127.023268
0,아파트,A01,논현베르빌,10727,65,1,20021227,130.84,227.23,132000,158000,0,0,0.0,N,N,N,37.512671,127.032812
0,아파트,A01,논현브라운스톤로얄스위트,102760,19,1,20050322,249.11,266.39,0,0,0,0,0.0,N,N,N,37.513295,127.024298
0,아파트,A01,논현빌라트,127488,10,1,19990817,54.22,77.98,0,0,0,0,0.0,N,N,N,37.519248,127.039963
0,아파트,A01,논현신동아파밀리에,18,644,6,19970704,52.92,140.5,85500,230000,35000,85000,0.0,N,N,N,37.514887,127.022874
0,아파트,A01,논현아이파크(주상복합),121973,99,1,20200828,69.0,123.76,105000,165000,84000,90000,0.0,N,N,N,37.510439,127.036096
0,아파트,A01,논현아테나니케,121579,12,1,20041126,127.92,128.73,0,0,0,0,0.0,N,N,N,37.515026,127.026998
0,아파트,A01,논현아트빌,13165,11,1,20030501,80.87,126.42,83000,83000,0,0,0.0,N,N,N,37.512423,127.032238
0,아파트,A01,논현아펠바움1차,26416,38,4,20071214,277.91,311.2,570000,600000,390000,400000,0.0,N,N,N,37.513417,127.037033
0,아파트,A01,논현아펠바움2차,103939,38,3,20110901,281.22,317.73,600000,650000,0,0,0.0,N,N,N,37.512642,127.036941
0,아파트,A01,논현월드메르디앙,22828,82,1,20070222,94.26,144.5,140000,140000,77000,77000,0.0,N,N,N,37.51359,127.033897
0,아파트,A01,논현웰스톤(주상복합),27822,38,1,20090316,93.53,126.87,120000,147000,68000,70000,0.0,N,N,N,37.518399,127.03801
0,아파트,A01,논현테크노빌,109991,10,2,20030704,117.86,203.67,210000,210000,100000,100000,0.0,N,N,N,37.512167,127.041675
0,아파트,A01,논현파크빌(도시형),137945,27,1,20130419,21.43,27.93,0,0,0,0,0.0,N,N,N,37.510615,127.023885
0,아파트,A01,"논현팰리스(민간임대,도시형)",126259,39,2,20190603,28.5,48.85,0,0,0,0,0.0,N,N,N,37.507057,127.028169
0,아파트,A01,논현펜트힐캐스케이드(도시형),138046,130,1,20230228,63.51,71.08,108000,171926,54000,120000,0.0,N,N,N,37.518148,127.035771
0,아파트,A01,논현프라임(192-3),100691,19,1,20041006,144.68,150.14,0,0,0,0,0.0,N,N,N,37.508157,127.032836
0,아파트,A01,논현한가람,9618,32,1,20021021,102.67,169.38,150000,175000,73000,92000,0.0,N,N,N,37.51872,127.03742
0,아파트,A01,논현한진로즈힐,11616,81,2,20040527,92.44,132.97,150000,155000,72000,72000,0.0,N,N,N,37.520834,127.037141
0,아파트,A01,논현한화꿈에그린,18195,70,2,20050503,89.17,89.17,105000,135000,69000,80000,0.0,N,N,N,37.50705,127.030837
0,아파트,A01,논현한화꿈에그린2차,22571,46,1,20061130,104.67,147.31,132000,160000,70000,75000,0.0,N,N,N,37.50757,127.03082
0,아파트,A01,논현힐스빌5차,128649,7,1,20030805,248.68,248.68,0,0,0,0,0.0,N,N,N,37.517484,127.027858
0,아파트,A01,논현힐스빌6차,122670,4,1,20030808,228.44,231.14,300000,300000,240000,250000,0.0,N,N,N,37.517554,127.027553
0,아파트,A01,더그레이스,13362,9,1,20030430,106.35,112.89,0,0,0,0,0.0,N,N,N,37.513015,127.034165
0,아파트,A01,더원센트럴(주상복합),121423,29,1,20180618,34.3,66.05,52000,52000,0,0,0.0,N,N,N,37.517187,127.039719
0,아파트,A01,더케이(도시형),118925,16,1,20120514,20.49,36.77,0,0,0,0,0.0,N,N,N,37.518058,127.039142
0,아파트,A01,더클래식논현(도시형),114271,14,2,20170206,33.26,100.23,0,0,0,0,0.0,N,N,N,37.513715,127.022833
0,아파트,A01,동광팰리스(도시형),120589,38,2,20160510,29.26,45.5,39000,67000,30000,45000,0.0,N,N,N,37.519331,127.038519
0,아파트,A01,동현,3,548,6,19861020,102.47,175.38,204000,350000,61000,125000,0.0,N,N,N,37.51938,127.036753
0,아파트,A01,"동화(민간임대,도시형)",114469,236,1,20120817,32.23,72.28,0,0,0,0,0.0,N,N,N,37.510668,127.023389
0,아파트,A01,두영,22333,17,1,20040628,94.52,97.81,100000,107000,0,0,0.0,N,N,N,37.512172,127.032377
0,아파트,A01,라디안,118649,10,1,20040324,77.7,129.86,0,0,0,0,0.0,N,N,N,37.513091,127.02252
0,아파트,A01,라이헤스빌,107896,13,1,20021119,74.6,118.81,0,0,0,0,0.0,N,N,N,37.518756,127.038718
0,아파트,A01,로체샤르캐슬,103370,17,1,20090327,99.4,125.69,135000,140000,80000,85000,0.0,N,N,N,37.517255,127.036916
0,아파트,A01,루시아도산208(도시형),144649,55,1,202307,57.63,60.66,120000,149000,50000,120000,0.0,N,N,N,37.519658,127.029458
0,아파트,A01,리더스빌,101877,19,1,20040831,81.25,206.56,0,0,150000,150000,0.0,N,N,N,37.508253,127.032484
0,아파트,A01,리츠하우스,117690,12,1,20030626,300.31,300.41,600000,600000,0,0,0.0,N,N,N,37.514449,127.025042
0,아파트,A01,마블하우스,106453,12,1,20030725,153.02,183.84,185000,185000,0,0,0.0,N,N,N,37.512389,127.042408
0,아파트,A01,마일스디오빌(주상복합),10825,260,1,20041126,47.19,47.19,40000,41000,32000,35000,0.0,N,N,N,37.51379,127.02892
0,아파트,A01,베스티움(도시형),151378,15,1,20120824,24.28,28.67,0,0,0,0,0.0,N,N,N,37.510594,127.034227
0,아파트,A01,벨러스빌,103839,10,1,20040729,95.83,178.31,0,0,115000,115000,0.0,N,N,N,37.512966,127.022639
0,아파트,A01,보노체아(도시형),105867,22,1,20110919,17.86,27.8,0,0,0,0,0.0,N,N,N,37.508101,127.031525
0,아파트,A01,브라이튼N40(민간임대),151286,148,5,20220610,102.1,299.79,275700,1270000,180000,320000,0.0,N,N,N,37.514362,127.026587
0,아파트,A01,블레스홈(도시형),151583,17,1,20120809,29.99,49.81,0,0,0,0,0.0,N,N,N,37.512593,127.040877
0,아파트,A01,비쥬힐,106267,10,1,20031023,87.53,141.26,0,0,0,0,0.0,N,N,N,37.514834,127.027366
0,아파트,A01,삼성빌라트,106667,19,1,19981022,121.01,172.68,138000,150000,0,0,0.0,N,N,N,37.516543,127.031359
0,아파트,A01,서진플로렌스190(도시형),152744,19,1,20180905,29.42,35.81,0,0,0,0,0.0,N,N,N,37.508409,127.031117
0,아파트,A01,세호시티라이프(주상복합),18190,19,1,19960322,55.96,79.85,0,0,0,0,0.0,N,N,N,37.510475,127.024334
0,아파트,A01,스위트캐슬,107165,16,2,200307,270.21,270.62,0,0,0,0,0.0,N,N,N,37.516456,127.028498
0,아파트,A01,스위트케슬레지던스,105430,17,1,20041223,122.16,241.39,160000,360000,0,0,0.0,N,N,N,37.512535,127.023889
0,아파트,A01,신동아,103455,12,2,19961227,226.56,262.29,0,0,0,0,0.0,N,N,N,37.51024,127.034088
0,아파트,A01,쌍용,29,111,1,19960724,83.17,117.82,110000,130000,55000,60000,0.0,N,N,N,37.519716,127.038185
0,아파트,A01,아나하(도시형),137269,16,1,20200616,36.48,116.57,190000,380000,120000,290000,0.0,N,N,N,37.514213,127.036847
0,아파트,A01,아츠논현(도시형),141007,24,1,20231030,49.76,66.3,135000,255280,60000,150000,0.0,N,N,N,37.512201,127.036029
0,아파트,A01,아크로힐스논현,108825,368,4,20141208,109.73,148.25,220000,310000,115000,160000,0.0,N,N,N,37.509594,127.038948
0,아파트,A01,알파임하우스Ⅱ,113911,16,2,20020503,257.91,257.91,600000,600000,0,0,0.0,N,N,N,37.514256,127.023934
0,아파트,A01,애플타운(주상복합),18191,19,1,20021018,36.76,247.91,0,0,0,0,0.0,N,N,N,37.515053,127.021164
0,아파트,A01,엔트라움논현(도시형),148208,14,1,20211220,35.38,53.56,0,0,45600,45600,0.0,N,N,N,37.508269,127.028619
0,아파트,A01,예원베스트빌,16236,8,1,20020513,109.38,126.08,0,0,0,0,0.0,N,N,N,37.509113,127.035188
0,아파트,A01,요진보네르,142720,9,1,20030623,102.11,186.88,0,0,0,0,0.0,N,N,N,37.513054,127.022962
0,아파트,A01,우림빌(도시형),140981,19,1,20130819,16.36,26.71,0,0,0,0,0.0,N,N,N,37.507402,127.029313
0,아파트,A01,우림스타빌(도시형),147626,19,1,20160414,26.3,52.75,0,0,0,0,0.0,N,N,N,37.506228,127.026609
0,아파트,A01,우민,8774,70,1,20020812,99.54,105.8,120000,130000,60000,75000,0.0,N,N,N,37.51787,127.03739
0,아파트,A01,우성,25173,14,1,20040721,81.56,122.78,0,0,0,0,0.0,N,N,N,37.507577,127.028082
0,아파트,A01,월드노블레스빌,16231,12,1,20011023,142.17,195.72,200000,200000,0,0,0.0,N,N,N,37.513538,127.023141
0,아파트,A01,월드쉐르빌,105458,15,1,20030625,49.8,99.48,0,0,0,0,0.0,N,N,N,37.510284,127.026093
0,아파트,A01,은탑리더스카운티,106262,18,1,20030814,77.0,182.69,150000,195000,0,0,0.0,N,N,N,37.513292,127.023902
0,아파트,A01,이산,103299,10,1,20110429,55.18,76.95,65000,88000,36000,36000,0.0,N,N,N,37.507194,127.030722
0,아파트,A01,이움,107144,10,1,20050927,111.35,142.98,200000,200000,0,0,0.0,N,N,N,37.50924,127.034123
0,아파트,A01,제이빌,22667,32,1,20040427,43.08,113.06,76000,125000,62000,66000,0.0,N,N,N,37.518118,127.037832
0,아파트,A01,지고하임,24205,33,2,20031029,71.86,91.74,120000,130000,0,0,0.0,N,N,N,37.513713,127.023693
0,아파트,A01,진흥펠리체(도시형),151599,40,2,20151124,15.19,34.75,0,0,0,0,0.0,N,N,N,37.508478,127.031283
0,아파트,A01,청학,3042,70,3,19761230,87.15,99.65,148000,160000,45000,50000,0.0,N,N,N,37.520645,127.032822
0,아파트,A01,케럿스테이트,103371,16,1,20040414,103.64,193.94,180000,180000,0,0,0.0,N,N,N,37.512657,127.042178
0,아파트,A01,케이씨빌,106953,12,1,20041118,111.5,123.51,0,0,0,0,0.0,N,N,N,37.519018,127.038771
0,아파트,A01,테크노빌라트,10831,18,1,20020628,57.57,114.3,85000,88000,0,0,0.0,N,N,N,37.511222,127.040244
0,아파트,A01,토미빌(228-9),102051,24,3,20030224,155.16,161.26,200000,205000,100000,100000,0.0,N,N,N,37.508967,127.033855
0,아파트,A01,토미하우스(도시형),150539,14,1,20130411,16.67,41.18,0,0,0,0,0.0,N,N,N,37.511675,127.026371
0,아파트,A01,펜트힐루논현(도시형),127036,131,1,20210830,61.41,63.06,90000,145000,50000,85000,0.0,N,N,N,37.513806,127.035001
0,아파트,A01,프라임(196-4),25838,19,1,20060929,135.45,270.9,185000,200000,0,0,0.0,N,N,N,37.506589,127.028423
0,아파트,A01,프라임(80-13),24032,28,1,20040609,93.51,124.68,0,0,85000,85000,0.0,N,N,N,37.51623,127.030617
0,아파트,A01,"학동역이안테라디움(민간임대,도시형)",154452,54,1,20220923,34.01,38.98,0,0,0,0,0.0,N,N,N,37.513824,127.031222
0,아파트,A01,학동참진,22907,18,1,20050628,86.75,125.41,0,0,0,0,0.0,N,N,N,37.51262,127.03383
0,아파트,A01,한양빌라트,11608,19,1,19981123,115.34,179.68,150000,180000,0,0,0.0,N,N,N,37.517065,127.031307
0,아파트,A01,한양수자인어반게이트(도시형),105866,108,1,20130626,23.42,29.92,21000,22500,18000,21000,0.0,N,N,N,37.509749,127.033574
0,아파트,A01,현대넥서스(261-7),3043,18,1,20001005,128.29,254.09,400000,400000,120000,130000,0.0,N,N,N,37.511845,127.036533
0,아파트,A01,현대넥서스(261-8),9360,16,1,19971212,161.35,264.58,0,0,0,0,0.0,N,N,N,37.511596,127.036864
0,아파트,A01,현대인텔렉스(주상복합),9395,42,1,19970415,168.76,254.22,165000,950000,200000,280000,0.0,N,N,N,37.511673,127.036354
0,아파트,A01,휴먼스페이스(주상복합),25646,18,1,20030602,48.95,49.49,0,0,29500,32000,0.0,N,N,N,37.507676,127.033476
0,아파트,A01,힐스빌7차,103607,9,1,20030310,138.67,171.75,0,0,0,0,0.0,N,N,N,37.513274,127.022895
0,아파트,A01,힐타워,10788,16,1,20010628,93.47,187.15,145000,145000,0,0,0.0,N,N,N,37.512492,127.023086
0,아파트,A01,힐튼빌(도시형),144828,14,1,20130314,35.03,104.27,0,0,0,0,0.0,N,N,N,37.511114,127.040727
0,아파트,A01,S-타워(주상복합),16244,19,1,19960715,246.25,246.25,0,0,0,0,0.0,N,N,N,37.503447,127.065572
0,아파트,A01,"개포우성1,2차",65,1140,14,19831217,101.09,214.88,305000,560000,95000,220000,0.0,N,N,N,37.491425,127.059778
0,아파트,A01,노빌리티빌리지,11063,14,1,19991231,125.06,196.98,0,0,0,0,0.0,N,N,N,37.497441,127.060433
0,아파트,A01,대치SK뷰,111580,239,4,20170620,80.38,166.84,310000,390000,190000,200000,0.0,N,N,N,37.495967,127.060322
0,아파트,A01,대치대우아이빌멤버스4차(주상복합),10393,134,1,20031204,31.9,68.74,24000,37000,26500,40000,0.0,N,N,N,37.504642,127.053828
0,아파트,A01,대치대우아이빌명문가(주상복합),9906,210,1,20040223,41.88,66.93,32000,34000,27900,28300,0.0,N,N,N,37.505138,127.053901
0,아파트,A01,대치더블유타워(도시형),107810,149,1,20131114,33.22,52.72,0,0,0,0,0.0,N,N,N,37.505016,127.063471
0,아파트,A01,대치더클래스,152278,42,1,20220902,89.11,169.72,266000,266000,0,0,0.0,N,N,N,37.497342,127.060855
0,아파트,A01,대치롯데캐슬리베,22493,144,2,20080222,146.32,146.32,295000,310000,185000,200000,0.0,N,N,N,37.496298,127.053809
0,아파트,A01,대치르엘,127973,273,6,20210917,75.59,158.56,212000,300000,134000,180000,0.0,N,N,N,37.501638,127.064308
0,아파트,A01,대치삼성1차,135,960,14,20000731,85.68,139.27,180000,340000,85000,150000,0.0,N,N,N,37.496538,127.059121
0,아파트,A01,대치삼성2차,9782,19,1,19991025,188.75,188.75,0,0,0,0,0.0,N,N,N,37.497046,127.057614
0,아파트,A01,대치삼성3차,8994,35,2,20000229,99.97,240.86,0,0,0,0,0.0,N,N,N,37.497535,127.059855
0,아파트,A01,대치상지리츠빌카일룸,105210,15,1,20110909,225.33,268.23,0,0,490000,500000,0.0,N,N,N,37.501584,127.068208
0,아파트,A01,대치아이파크,19418,768,11,20080603,78.71,179.41,220000,450000,110000,450000,0.0,N,N,N,37.494754,127.054575
0,아파트,A01,대치우정에쉐르1(주상복합),13081,80,1,20040430,67.95,91.28,82000,100000,44000,70000,0.0,N,N,N,37.504627,127.054247
0,아파트,A01,대치우정에쉐르2(주상복합),19313,18,1,20040520,72.18,82.58,89000,89000,0,0,0.0,N,N,N,37.504308,127.052611
0,아파트,A01,대치주성,102955,14,1,20041027,73.97,136.31,160000,180000,0,0,0.0,N,N,N,37.50161,127.060109
0,아파트,A01,대치타워,123312,10,1,20030403,77.28,105.0,0,0,0,0,0.0,N,N,N,37.501743,127.058086
0,아파트,A01,대치푸르지오써밋,135597,489,9,202306,70.24,198.93,188000,420000,132000,175000,0.0,N,N,N,37.502438,127.060288
0,아파트,A01,대치풍림아이원1차,10297,57,3,20030828,91.49,167.94,170000,180000,85000,116000,0.0,N,N,N,37.501695,127.054872
0,아파트,A01,대치풍림아이원2차,13826,33,2,20031028,106.37,170.3,0,0,100000,210000,0.0,N,N,N,37.501362,127.054967
0,아파트,A01,대치풍림아이원3차,11620,42,1,20040701,134.72,139.43,0,0,0,0,0.0,N,N,N,37.504691,127.066834
0,아파트,A01,대치풍림아이원4차,11621,33,1,20040630,134.54,139.23,210000,240000,105000,150000,0.0,N,N,N,37.504258,127.066704
0,아파트,A01,대치하나빌,107149,12,1,20031025,163.48,225.69,260000,280000,165000,210000,0.0,N,N,N,37.497029,127.058482
0,아파트,A01,대치한신휴플러스,22573,66,1,20050426,85.9,105.97,210000,210000,100000,100000,0.0,N,N,N,37.501432,127.051392
0,아파트,A01,대치현대,971,630,8,19990614,88.68,143.66,170000,300000,68000,170000,0.0,N,N,N,37.500906,127.061068
0,아파트,A01,대치효성,3045,83,1,19990830,78.99,112.12,195000,200000,71000,105000,0.0,N,N,N,37.498894,126.673435
0,아파트,A01,더힐하우스(도시형),116437,44,4,20160616,36.26,70.89,100000,100000,53000,53000,0.0,N,N,N,37.499451,127.052869
0,아파트,A01,"동민맥스빌(A동,주상복합)",22149,30,1,20041227,107.48,109.26,135000,135000,0,0,0.0,N,N,N,37.497826,127.055588
0,아파트,A01,동민맥스빌(B동),101378,18,1,20041224,75.44,156.79,180000,180000,0,0,0.0,N,N,N,37.497945,127.05588
0,아파트,A01,동부센트레빌,8710,805,7,20050128,152.54,202.99,430000,550000,230000,350000,0.0,N,N,N,37.493104,127.055557
0,아파트,A01,동양,14104,19,1,19990111,110.57,186.81,0,0,74000,80000,0.0,N,N,N,37.499793,127.052577
0,아파트,A01,래미안대치팰리스1단지,107916,1278,13,20150922,88.0,150.66,325000,510000,145000,270000,0.0,N,N,N,37.494375,127.057833
0,아파트,A01,래미안대치팰리스2단지,107917,330,4,20150922,118.76,183.59,310000,550000,150000,320000,0.0,N,N,N,37.494936,127.061199
0,아파트,A01,래미안대치하이스턴,972,354,5,20140227,142.54,142.62,290000,300000,70000,170000,0.0,N,N,N,37.501371,127.065157
0,아파트,A01,로프트아파트먼트대치(도시형),125239,16,1,20190807,43.29,56.53,0,0,0,0,0.0,N,N,N,37.500705,127.051929
0,아파트,A01,롯데캐슬,3303,142,3,20020829,110.72,176.16,230000,310000,110000,180000,0.0,N,N,N,37.505115,127.056706
0,아파트,A01,메트로,102910,11,1,20020912,81.71,113.12,120000,120000,0,0,0.0,N,N,N,37.502997,127.055466
0,아파트,A01,미소시티,23612,18,1,20060705,164.77,200.9,0,0,130000,130000,0.0,N,N,N,37.502617,127.056398
0,아파트,A01,삼환SOGOOD(주상복합),19488,37,1,20061107,107.38,133.52,189000,190000,110000,110000,0.0,N,N,N,37.497556,127.055682
0,아파트,A01,"선경1,2차",154,1034,12,19831212,101.66,186.36,295000,500000,90000,190000,0.0,N,N,N,37.49228,127.062918
0,아파트,A01,선경3차,9005,54,1,19901015,85.48,85.48,185000,210000,0,0,0.0,N,N,N,37.494174,127.060947
0,아파트,A01,선릉역대우아이빌5차(주상복합),12231,150,1,20040428,27.45,58.95,22000,42000,24000,24000,0.0,N,N,N,37.504498,127.051602
0,아파트,A01,선릉역풍림아이원레몬(주상복합),15236,44,1,20060623,84.27,92.62,0,0,57000,70000,0.0,N,N,N,37.504226,127.051481
0,아파트,A01,세연파크뷰,15132,19,1,20020702,75.46,94.53,0,0,65000,68250,0.0,N,N,N,37.500147,127.058556
0,아파트,A01,세영팔래스,3304,67,1,20020122,73.77,103.37,165000,200000,100000,100000,0.0,N,N,N,37.50085,127.06214
0,아파트,A01,스카이써밋,17690,10,1,20040409,91.79,131.56,180000,180000,100000,120000,0.0,N,N,N,37.501137,127.058351
0,아파트,A01,스톤빌리지(도시형),162642,28,2,20161229,24.56,64.46,70000,70000,50000,50000,0.0,N,N,N,37.498747,127.05607
0,아파트,A01,스톤빌리지대치2차(도시형),128876,25,2,20180515,38.99,69.77,0,0,45000,59500,0.0,N,N,N,37.498846,127.056706
0,아파트,A01,스톤빌리지대치3차(도시형),126762,22,2,20180416,35.47,62.45,0,0,31500,61000,0.0,N,N,N,37.501121,127.054262
0,아파트,A01,스톤빌리지대치4차(도시형),127277,20,2,20190926,39.1,71.47,0,0,44000,44000,0.0,N,N,N,37.499847,127.055246
0,아파트,A01,아름빌,13148,43,1,20030630,45.97,105.58,27000,100000,42000,60000,0.0,N,N,N,37.5034,127.050632
0,아파트,A01,아크로빌,27002,14,2,20051025,61.53,112.33,110000,170000,100000,100000,0.0,N,N,N,37.497173,127.057315
0,아파트,A01,아티스톤(주상복합),148650,29,1,20221027,87.27,103.07,143000,155000,93000,120000,0.0,N,N,N,37.501061,127.051845
0,아파트,A01,우정에쉐르3,18946,19,1,20040602,103.62,154.02,0,0,0,0,0.0,N,N,N,37.506908,127.062328
0,아파트,A01,월드빌,102216,11,1,20040206,59.0,122.32,0,0,0,0,0.0,N,N,N,37.506594,127.062433
0,아파트,A01,청암빌라트,3047,18,1,19911129,144.05,179.57,250000,280000,0,0,0.0,N,N,N,37.49245,127.057171
0,아파트,A01,청원,22676,19,1,20050222,58.32,130.41,120000,150000,65000,95000,0.0,N,N,N,37.498433,127.056055
0,아파트,A01,테헤란로대우아이빌(주상복합),9579,371,1,20040429,38.72,89.17,33000,42000,32000,56000,0.0,N,N,N,37.505663,127.054222
0,아파트,A01,포스코더샵,11010,276,4,20040930,168.38,208.98,300000,370000,190000,210000,0.0,N,N,N,37.504102,127.057307
0,아파트,A01,하이캐슬,102325,67,2,20050128,104.13,191.61,175000,175000,148000,150000,0.0,N,N,N,37.500568,127.063855
0,아파트,A01,"한보미도맨션1,2차",105,2436,21,19831128,113.31,220.92,260000,520000,84000,195000,0.0,N,N,N,37.493541,127.067516
0,아파트,A01,한보미도맨션3차,11167,18,1,19901113,220.11,220.11,395000,395000,0,0,0.0,N,N,N,37.494596,127.061803
0,아파트,A01,한양팰리스,23995,14,1,20040109,111.2,120.97,0,0,0,0,0.0,N,N,N,37.499211,127.059755
0,아파트,A01,한티,24735,22,2,20040730,78.6,127.58,140000,140000,0,0,0.0,N,N,N,37.499028,127.057213
0,아파트,A01,현대,973,120,1,19900419,101.03,101.7,205000,205000,0,0,0.0,N,N,N,37.499994,127.065332
0,아파트,A01,현대썬앤빌테헤란(도시형),113852,49,1,20161020,54.56,82.49,59000,62000,50000,60000,0.0,N,N,N,37.504415,127.054758
0,아파트,A01,화인하이빌,24662,18,1,20040630,61.24,147.52,0,0,0,0,0.0,N,N,N,37.506477,127.062503
0,아파트,A01,개포럭키,271,128,2,19861027,102.41,102.41,215000,250000,0,0,0.0,N,N,N,37.486173,127.046304
0,아파트,A01,개포우성4차,276,459,8,19851226,113.23,180.25,280000,390000,95000,110000,0.0,N,N,N,37.485574,127.049184
