,complexNo,complexName,cortarNo,realEstateTypeCode,realEstateTypeName,detailAddress,latitude,longitude,totalHouseholdCount,totalBuildingCount,highFloor,lowFloor,useApproveYmd,dealCount,leaseCount,rentCount,shortTermRentCount,cortarAddress,gu_cortarNo,gu_cortarName,dong_cartarName
36,3524,잠원빌라트,1165010600,APT,아파트,55-7,37.518621,127.0114,19.0,1.0,10.0,10.0,19960924,0.0,0.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
37,101522,잠원상지리츠빌카일룸,1165010600,APT,아파트,49-7,37.522093,127.016049,14.0,1.0,16.0,15.0,20090123,2.0,2.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
38,120260,잠원시티,1165010600,APT,아파트,71-8,37.511783,127.005316,29.0,1.0,11.0,10.0,20170823,3.0,2.0,1.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
39,23969,잠원씨제이빌리지,1165010600,APT,아파트,63,37.514885,127.008542,17.0,1.0,10.0,9.0,20050701,0.0,0.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
40,25081,잠원아이비,1165010600,APT,아파트,34-1,37.511717,127.016547,31.0,1.0,8.0,7.0,20050915,2.0,1.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
41,3416,잠원월드메르디앙,1165010600,APT,아파트,33-11,37.512535,127.016299,107.0,1.0,15.0,6.0,20020221,7.0,3.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
42,9972,잠원위브,1165010600,APT,아파트,76-2,37.506879,127.000584,49.0,1.0,10.0,8.0,20030625,5.0,0.0,3.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
43,3522,잠원중앙하이츠(A동),1165010600,APT,아파트,71-15,37.510234,127.005222,18.0,1.0,18.0,18.0,19960919,3.0,0.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
44,1170,잠원중앙하이츠(B동),1165010600,APT,아파트,71-17,37.51006,127.004806,126.0,1.0,16.0,16.0,19981218,31.0,16.0,9.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
45,14177,잠원트루빌,1165010600,APT,아파트,33-7,37.512103,127.01644,19.0,1.0,7.0,4.0,20040615,3.0,1.0,1.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
46,517,잠원한신,1165010600,APT,아파트,56-3,37.516,127.010428,540.0,7.0,15.0,15.0,19920716,26.0,7.0,1.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
47,538,잠원한신그린,1165010600,APT,아파트,65-8,37.513292,127.007948,150.0,1.0,15.0,15.0,19930121,7.0,9.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
48,545,잠원현대,1165010600,APT,아파트,53,37.51867,127.012904,238.0,2.0,19.0,7.0,19930423,14.0,9.0,1.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
49,546,잠원현대훼밀리,1165010600,APT,아파트,59-3,37.509064,127.012838,113.0,1.0,17.0,13.0,19970827,23.0,13.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
50,542,잠원훼미리,1165010600,APT,아파트,51,37.5192,127.01462,288.0,3.0,18.0,15.0,19921125,20.0,8.0,1.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
51,12794,지오빌,1165010600,APT,아파트,49-6,37.522189,127.015686,14.0,1.0,15.0,15.0,20011107,0.0,0.0,4.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
52,8219,킴스빌리지,1165010600,APT,아파트,71-12,37.510812,127.00647,160.0,1.0,15.0,14.0,19961217,21.0,6.0,3.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
53,541,한강,1165010600,APT,아파트,49-8,37.521491,127.015231,450.0,5.0,15.0,11.0,19890617,23.0,11.0,4.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
54,539,한신로얄,1165010600,APT,아파트,63-34,37.513356,127.009021,208.0,2.0,13.0,10.0,19920623,12.0,11.0,0.0,1.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
55,3523,한신진일빌라트,1165010600,APT,아파트,61,37.51513,127.008799,19.0,1.0,10.0,9.0,19960208,3.0,0.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
56,3527,한신타운,1165010600,APT,아파트,60-4,37.50951,127.01147,110.0,1.0,15.0,9.0,19890630,12.0,7.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
57,10337,현대실크빌라트,1165010600,APT,아파트,62-6,37.512472,127.009841,19.0,1.0,11.0,10.0,19990512,2.0,0.0,0.0,0.0,서울시 서초구 잠원동,1165000000,서초구,잠원동
0,110936,e편한세상금호파크힐스,1120010900,APT,아파트,1823,37.554416,127.022924,1193.0,16.0,21.0,8.0,20190509,80.0,25.0,25.0,0.0,서울시 성동구 금호동1가,1120000000,성동구,금호동1가
1,3417,금호삼성래미안,1120010900,APT,아파트,1500,37.549587,127.027322,582.0,11.0,15.0,13.0,20011031,38.0,11.0,3.0,0.0,서울시 성동구 금호동1가,1120000000,성동구,금호동1가
2,26340,금화신금호,1120010900,APT,아파트,128-5,37.556553,127.023032,19.0,1.0,7.0,7.0,20030303,1.0,1.0,0.0,0.0,서울시 성동구 금호동1가,1120000000,성동구,금호동1가
3,1286,벽산,1120010900,APT,아파트,633,37.551453,127.027479,1707.0,20.0,20.0,10.0,20011203,105.0,55.0,11.0,0.0,서울시 성동구 금호동1가,1120000000,성동구,금호동1가
4,17512,신금호두산위브,1120010900,APT,아파트,1818,37.556144,127.022698,169.0,5.0,15.0,5.0,20060331,11.0,2.0,0.0,0.0,서울시 성동구 금호동1가,1120000000,성동구,금호동1가
5,14085,푸른마을8차,1120010900,APT,아파트,128-4,37.556405,127.022581,19.0,1.0,6.0,5.0,20020228,0.0,0.0,0.0,0.0,서울시 성동구 금호동1가,1120000000,성동구,금호동1가
6,26353,하나,1120010900,APT,아파트,635,37.550669,127.026651,18.0,1.0,7.0,7.0,20031001,0.0,0.0,0.0,0.0,서울시 성동구 금호동1가,1120000000,성동구,금호동1가
0,100340,금호자이1차,1120011000,APT,아파트,1215,37.552803,127.022385,401.0,4.0,20.0,11.0,20120518,32.0,11.0,1.0,0.0,서울시 성동구 금호동2가,1120000000,성동구,금호동2가
1,27575,래미안하이리버,1120011000,APT,아파트,1217,37.551092,127.025129,847.0,10.0,20.0,15.0,20120518,53.0,14.0,3.0,0.0,서울시 성동구 금호동2가,1120000000,성동구,금호동2가
2,110226,신금호파크자이,1120011000,APT,아파트,1,37.555393,127.018598,1156.0,10.0,21.0,16.0,20160420,61.0,18.0,20.0,0.0,서울시 성동구 금호동2가,1120000000,성동구,금호동2가
0,10316,금호1차푸르지오,1120011100,APT,아파트,917,37.549741,127.020937,336.0,8.0,15.0,5.0,20050531,14.0,1.0,3.0,0.0,서울시 성동구 금호동3가,1120000000,성동구,금호동3가
1,100595,금호자이2차,1120011100,APT,아파트,700,37.550534,127.02199,403.0,6.0,22.0,8.0,20120705,20.0,3.0,2.0,0.0,서울시 성동구 금호동3가,1120000000,성동구,금호동3가
2,10647,금호한신휴플러스,1120011100,APT,아파트,1662,37.550033,127.018092,323.0,3.0,15.0,13.0,20050729,23.0,8.0,0.0,0.0,서울시 성동구 금호동3가,1120000000,성동구,금호동3가
3,547,두산,1120011100,APT,아파트,1331,37.550686,127.016443,1267.0,16.0,15.0,13.0,19940916,58.0,16.0,7.0,0.0,서울시 성동구 금호동3가,1120000000,성동구,금호동3가
0,2975,금호대우,1120011200,APT,아파트,800,37.546115,127.020441,1181.0,14.0,24.0,15.0,20010503,61.0,16.0,5.0,1.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
1,14019,금호브라운스톤1차,1120011200,APT,아파트,1507,37.546902,127.015418,217.0,5.0,15.0,12.0,20070330,10.0,2.0,1.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
2,144519,금호정은타워(주상복합),1120011200,APT,아파트,188,37.547511,127.025324,9.0,1.0,8.0,8.0,19970228,0.0,0.0,0.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
3,9213,롯데,1120011200,APT,아파트,1250,37.546935,127.017183,249.0,3.0,24.0,14.0,20030109,14.0,2.0,0.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
4,11394,리버마이다스빌(주상복합),1120011200,APT,아파트,97-1,37.547741,127.026406,14.0,1.0,10.0,10.0,20040113,0.0,0.0,0.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
5,100204,브라운스톤금호2차,1120011200,APT,아파트,1550,37.547633,127.015487,86.0,1.0,15.0,14.0,20100120,8.0,1.0,0.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
6,26172,삼산,1120011200,APT,아파트,180,37.547456,127.024594,75.0,1.0,5.0,5.0,19751223,6.0,0.0,0.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
7,150663,서울숲르씨엘,1120011200,APT,아파트,1555,37.547482,127.022859,108.0,2.0,16.0,10.0,202212,11.0,0.0,1.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
8,18541,서울숲푸르지오1차,1120011200,APT,아파트,340,37.544958,127.02221,888.0,19.0,18.0,4.0,20070731,51.0,16.0,6.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
9,101322,서울숲푸르지오2차,1120011200,APT,아파트,235,37.546451,127.024019,586.0,11.0,15.0,9.0,20120816,40.0,7.0,4.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
10,110939,힐스테이트서울숲리버,1120011200,APT,아파트,1553,37.547053,127.026383,606.0,15.0,15.0,7.0,201802,31.0,13.0,7.0,0.0,서울시 성동구 금호동4가,1120000000,성동구,금호동4가
0,113994,로젠빌(도시형),1120010400,APT,아파트,314,37.564407,127.032596,27.0,1.0,5.0,5.0,20121206,0.0,0.0,0.0,0.0,서울시 성동구 도선동,1120000000,성동구,도선동
1,22725,성동삼성쉐르빌(주상복합),1120010400,APT,아파트,69,37.564436,127.034996,342.0,3.0,27.0,19.0,20060913,18.0,5.0,2.0,0.0,서울시 성동구 도선동,1120000000,성동구,도선동
2,112241,에코하우스(도시형),1120010400,APT,아파트,329-1,37.565062,127.032192,56.0,2.0,6.0,6.0,20110630,1.0,0.0,0.0,0.0,서울시 성동구 도선동,1120000000,성동구,도선동
3,123808,제니스(도시형),1120010400,APT,아파트,132,37.563316,127.034464,18.0,1.0,10.0,10.0,20140226,0.0,0.0,0.0,0.0,서울시 성동구 도선동,1120000000,성동구,도선동
4,111434,한성아펠타워(도시형),1120010400,APT,아파트,53,37.5625,127.034081,20.0,1.0,17.0,17.0,20170125,2.0,0.0,0.0,0.0,서울시 성동구 도선동,1120000000,성동구,도선동
0,9124,금호어울림,1120010500,APT,아파트,820,37.562979,127.040855,367.0,6.0,24.0,18.0,20060927,29.0,1.0,2.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
1,10898,대성유니드,1120010500,APT,아파트,825,37.56704,127.03838,248.0,4.0,22.0,20.0,20041130,10.0,1.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
2,8828,마장신성미소지움,1120010500,APT,아파트,822,37.568831,127.043633,286.0,4.0,19.0,17.0,20040604,9.0,4.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
3,26816,마장해맑은,1120010500,APT,아파트,797-3,37.564296,127.041008,19.0,1.0,6.0,5.0,20040616,1.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
4,877,마장현대,1120010500,APT,아파트,818,37.569966,127.042452,1017.0,11.0,28.0,22.0,19980414,36.0,18.0,3.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
5,548,삼성,1120010500,APT,아파트,817,37.566304,127.039828,430.0,5.0,24.0,14.0,19961214,16.0,10.0,3.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
6,112462,삼성홈타운(도시형),1120010500,APT,아파트,834,37.563586,127.039093,123.0,1.0,7.0,4.0,20150312,8.0,1.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
7,11727,"삼웅1,2차",1120010500,APT,아파트,778-1,37.566464,127.046232,37.0,2.0,11.0,10.0,19950718,2.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
8,549,세림,1120010500,APT,아파트,784,37.564922,127.044939,811.0,9.0,15.0,13.0,19861227,43.0,13.0,5.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
9,18972,신명스카이뷰,1120010500,APT,아파트,830,37.565417,127.038175,52.0,1.0,15.0,13.0,20051227,2.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
10,26969,"안민(아트리움,주상복합)",1120010500,APT,아파트,768-1,37.568166,127.043788,19.0,1.0,7.0,6.0,20040830,2.0,1.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
11,131464,오렌지타운(도시형),1120010500,APT,아파트,767-5,37.568053,127.044504,28.0,2.0,7.0,5.0,20171114,0.0,1.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
12,119906,우성에비뉴,1120010500,APT,아파트,835,37.570886,127.039003,60.0,2.0,13.0,10.0,20171019,2.0,0.0,1.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
13,10976,장원,1120010500,APT,아파트,767-1,37.569138,127.044806,38.0,1.0,11.0,10.0,20021224,3.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
14,1171,중앙하이츠,1120010500,APT,아파트,819,37.565611,127.038795,170.0,2.0,23.0,15.0,19990531,14.0,3.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
15,142404,청계더빌(도시형),1120010500,APT,아파트,564-9,37.567194,127.035557,11.0,1.0,5.0,4.0,20111109,0.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
16,22452,태성,1120010500,APT,아파트,829,37.567219,127.045962,28.0,1.0,12.0,7.0,20041202,4.0,1.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
17,120391,"트레저힐스(775-4,도시형)",1120010500,APT,아파트,775-4,37.565366,127.040414,24.0,2.0,8.0,8.0,20180326,1.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
18,120387,트레저힐스(도시형),1120010500,APT,아파트,775-2,37.56539,127.040223,24.0,2.0,8.0,8.0,20180326,2.0,0.0,1.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
19,103798,한건토파즈빌(주상복합),1120010500,APT,아파트,512-2,37.56888,127.038538,18.0,1.0,7.0,7.0,20070814,0.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
20,104257,행복드림,1120010500,APT,아파트,768-17,37.567744,127.044054,19.0,1.0,7.0,6.0,20050609,0.0,0.0,0.0,0.0,서울시 성동구 마장동,1120000000,성동구,마장동
0,12842,드림시드,1120010600,APT,아파트,198-1,37.561142,127.048635,20.0,1.0,10.0,10.0,20011218,0.0,0.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
1,1172,사근벽산,1120010600,APT,아파트,314,37.560626,127.049578,133.0,1.0,19.0,2.0,20000515,1.0,1.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
2,122917,"어반큐브(민간임대,도시형)",1120010600,APT,아파트,231-28,37.562651,127.048582,94.0,1.0,7.0,6.0,20180816,0.0,0.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
3,130250,인암빌(도시형),1120010600,APT,아파트,210-4,37.561196,127.046092,84.0,1.0,7.0,7.0,20180814,0.0,0.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
4,141639,제이앤피빌(도시형),1120010600,APT,아파트,231-24,37.563113,127.048388,29.0,1.0,7.0,7.0,20171114,0.0,0.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
5,127412,청계더하임,1120010600,APT,아파트,230-1,37.562861,127.048348,26.0,2.0,7.0,3.0,20190605,0.0,0.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
6,1173,하이츠,1120010600,APT,아파트,199,37.561996,127.048598,270.0,2.0,15.0,15.0,19890912,7.0,5.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
7,122916,한양마이라움(도시형),1120010600,APT,아파트,315,37.563488,127.048237,107.0,1.0,7.0,6.0,20180220,3.0,1.0,0.0,0.0,서울시 성동구 사근동,1120000000,성동구,사근동
0,120863,센트럴큐브(도시형),1120010100,APT,아파트,12-47,37.570651,127.025519,75.0,1.0,20.0,20.0,20190404,12.0,3.0,0.0,0.0,서울시 성동구 상왕십리동,1120000000,성동구,상왕십리동
1,104190,텐즈힐2,1120010100,APT,아파트,811,37.569258,127.024814,1148.0,14.0,25.0,6.0,20140626,85.0,39.0,37.0,0.0,서울시 성동구 상왕십리동,1120000000,성동구,상왕십리동
0,153843,YG포레스트(주상복합),1120011400,APT,아파트,656-449,37.546261,127.045298,18.0,1.0,10.0,10.0,20221221,0.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
1,3418,강변건영,1120011400,APT,아파트,710,37.540242,127.04488,580.0,6.0,25.0,8.0,20020219,18.0,29.0,15.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
2,27620,갤러리아포레(주상복합),1120011400,APT,아파트,685-696,37.545722,127.042339,230.0,2.0,45.0,45.0,20110729,11.0,14.0,24.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
3,553,동아,1120011400,APT,아파트,656-320,37.544605,127.046183,390.0,3.0,10.0,10.0,19830903,14.0,11.0,5.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
4,153405,뚝섬리치빌,1120011400,APT,아파트,656-1041,37.547372,127.045182,36.0,3.0,6.0,6.0,20170126,0.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
5,555,뚝섬현대,1120011400,APT,아파트,13-157,37.547754,127.048983,99.0,1.0,15.0,8.0,19920122,10.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
6,135845,베스트하우스(도시형),1120011400,APT,아파트,656-1080,37.545889,127.046477,10.0,1.0,6.0,6.0,20170427,0.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
7,3530,서울숲대림,1120011400,APT,아파트,656-234,37.541984,127.045232,372.0,6.0,15.0,8.0,20001027,12.0,3.0,3.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
8,22576,서울숲해오름,1120011400,APT,아파트,717,37.547984,127.049557,49.0,1.0,10.0,7.0,20050125,0.0,1.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
9,9481,성수금호베스트빌3차,1120011400,APT,아파트,714,37.54192,127.0504,159.0,3.0,17.0,13.0,20030925,8.0,4.0,1.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
10,1175,성수대우2차,1120011400,APT,아파트,709,37.548718,127.050069,283.0,5.0,19.0,10.0,19990731,7.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
11,552,성수동아그린,1120011400,APT,아파트,708,37.550802,127.04822,331.0,2.0,18.0,9.0,19990611,22.0,4.0,3.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
12,557,성수우방,1120011400,APT,아파트,705,37.55071,127.04729,92.0,1.0,12.0,8.0,19970628,4.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
13,16093,성수파크빌,1120011400,APT,아파트,685-191,37.548264,127.039629,18.0,1.0,10.0,10.0,20021101,0.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
14,561,성수현대그린,1120011400,APT,아파트,33-2,37.54064,127.05004,219.0,1.0,19.0,11.0,19940204,6.0,1.0,1.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
15,556,쌍용,1120011400,APT,아파트,706,37.549326,127.047333,777.0,9.0,23.0,7.0,19971007,20.0,3.0,4.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
16,118738,아크로서울포레스트(주상복합),1120011400,APT,아파트,685-700,37.54417,127.043354,280.0,2.0,48.0,49.0,20201112,13.0,26.0,35.0,2.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
17,19711,우성,1120011400,APT,아파트,716,37.548847,127.050497,55.0,1.0,13.0,13.0,20041111,3.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
18,131242,위더스하임2차,1120011400,APT,아파트,33-78,37.541141,127.049935,16.0,1.0,5.0,5.0,20150519,0.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
19,558,장미,1120011400,APT,아파트,656-421,37.543108,127.046032,173.0,6.0,5.0,3.0,19820430,4.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
20,8578,중앙하이츠빌,1120011400,APT,아파트,715,37.547888,127.047669,256.0,3.0,23.0,19.0,20031027,5.0,1.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
21,123219,청호서울숲뜨레피움,1120011400,APT,아파트,13-163,37.547868,127.050093,28.0,1.0,8.0,8.0,20181105,4.0,0.0,0.0,0.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
22,108405,트리마제,1120011400,APT,아파트,718,37.538893,127.044942,688.0,4.0,47.0,28.0,20170529,93.0,83.0,91.0,2.0,서울시 성동구 성수동1가,1120000000,성동구,성수동1가
